mz,rel.intensity,sample,fullsample,,,
676.4920502,1.77,sc4,sc4_1,,,
677.4955514,0.48,sc4,sc4_1,,,
678.4989526,0.4,sc4,sc4_1,,,
693.5091706,0.34,sc4,sc4_1,,,
699.5160777,0.69,sc4,sc4_1,,,
700.528679,5.33,sc4,sc4_1,,,
701.5130801,0.63,sc4,sc4_1,,,
701.5234801,0.75,sc4,sc4_1,,,
702.5073813,0.67,sc4,sc4_1,,,
702.5353813,1.3,sc4,sc4_1,,,
702.5441814,0.62,sc4,sc4_1,,,
703.5388825,1.7,sc4,sc4_1,,,
706.5489861,0.35,sc4,sc4_1,,,
708.4976885,0.44,sc4,sc4_1,,,
714.5078957,0.81,sc4,sc4_1,,,
716.5235981,2.02,sc4,sc4_1,,,
718.5214004,0.92,sc4,sc4_1,,,
718.5305005,1.61,sc4,sc4_1,,,
718.5383005,0.6,sc4,sc4_1,,,
719.5337017,3.44,sc4,sc4_1,,,
722.5526053,0.5,sc4,sc4_1,,,
724.5198076,8.44,sc4,sc4_1,,,
725.5535088,0.76,sc4,sc4_1,,,
725.5626089,0.34,sc4,sc4_1,,,
726.50751,0.53,sc4,sc4_1,,,
726.55731,0.37,sc4,sc4_1,,,
727.5385112,2.86,sc4,sc4_1,,,
728.5236124,0.85,sc4,sc4_1,,,
728.5332124,2.2,sc4,sc4_1,,,
729.5453136,1.17,sc4,sc4_1,,,
729.5543136,1.34,sc4,sc4_1,,,
730.5574148,0.53,sc4,sc4_1,,,
731.560916,0.31,sc4,sc4_1,,,
731.570016,0.67,sc4,sc4_1,,,
734.5529196,0.62,sc4,sc4_1,,,
736.528822,3.59,sc4,sc4_1,,,
737.5230231,0.79,sc4,sc4_1,,,
739.5021255,0.75,sc4,sc4_1,,,
739.5105255,0.56,sc4,sc4_1,,,
740.5235267,0.82,sc4,sc4_1,,,
742.5390291,2.38,sc4,sc4_1,,,
743.5247303,0.86,sc4,sc4_1,,,
743.5338303,0.77,sc4,sc4_1,,,
743.5418303,1.22,sc4,sc4_1,,,
744.5548316,3.21,sc4,sc4_1,,,
745.5493327,3.15,sc4,sc4_1,,,
745.5579327,1.66,sc4,sc4_1,,,
746.5525339,1.8,sc4,sc4_1,,,
746.5615339,1.6,sc4,sc4_1,,,
749.5319375,22.84,sc4,sc4_1,,,
750.5077387,1.25,sc4,sc4_1,,,
751.5106399,0.41,sc4,sc4_1,,,
751.5390399,11.58,sc4,sc4_1,,,
751.5785399,2.1,sc4,sc4_1,,,
752.5234411,3.09,sc4,sc4_1,,,
752.5422411,5.23,sc4,sc4_1,,,
752.5509411,5.97,sc4,sc4_1,,,
753.5262423,1.32,sc4,sc4_1,,,
754.5576435,3.69,sc4,sc4_1,,,
755.5334447,1.07,sc4,sc4_1,,,
755.5611447,2.6,sc4,sc4_1,,,
755.5696447,2.16,sc4,sc4_1,,,
756.5643459,0.96,sc4,sc4_1,,,
756.5730459,0.97,sc4,sc4_1,,,
757.5678471,0.83,sc4,sc4_1,,,
761.5812519,0.7,sc4,sc4_1,,,
762.507553,0.87,sc4,sc4_1,,,
764.5231554,3.07,sc4,sc4_1,,,
768.5545602,2.96,sc4,sc4_1,,,
770.5526626,4.02,sc4,sc4_1,,,
772.528765,4.45,sc4,sc4_1,,,
772.559565,1.4,sc4,sc4_1,,,
776.5235697,1.11,sc4,sc4_1,,,
777.554371,2.23,sc4,sc4_1,,,
777.595571,0.5,sc4,sc4_1,,,
778.5574722,1.11,sc4,sc4_1,,,
779.5696734,1.63,sc4,sc4_1,,,
780.5553746,1.87,sc4,sc4_1,,,
780.5730746,0.75,sc4,sc4_1,,,
793.5492901,1.62,sc4,sc4_1,,,
798.5665961,0.47,sc4,sc4_1,,,
821.5326235,0.61,sc4,sc4_1,,,
832.6551368,0.63,sc4,sc4_1,,,
857.6754667,0.78,sc4,sc4_1,,,
860.6859703,0.93,sc4,sc4_1,,,
861.6891715,0.46,sc4,sc4_1,,,
867.5392785,0.37,sc4,sc4_1,,,
870.5581821,1.77,sc4,sc4_1,,,
482.3069576,0.6,sc4,sc4_2,,,
526.2938277,0.69,sc4,sc4_2,,,
673.4813622,0.47,sc4,sc4_2,,,
674.4758638,0.45,sc4,sc4_2,,,
675.5075654,0.59,sc4,sc4_2,,,
676.491867,1.58,sc4,sc4_2,,,
693.5091941,0.43,sc4,sc4_2,,,
701.5318069,2.24,sc4,sc4_2,,,
702.5357085,1.12,sc4,sc4_2,,,
702.5444085,0.73,sc4,sc4_2,,,
708.497318,0.41,sc4,sc4_2,,,
721.5403387,2.6,sc4,sc4_2,,,
721.5491388,1.03,sc4,sc4_2,,,
722.5526404,0.64,sc4,sc4_2,,,
726.5575467,0.42,sc4,sc4_2,,,
728.5238499,0.69,sc4,sc4_2,,,
729.5454515,1.21,sc4,sc4_2,,,
729.5540515,1.25,sc4,sc4_2,,,
730.5578531,0.73,sc4,sc4_2,,,
736.5288626,3.52,sc4,sc4_2,,,
737.5231642,0.51,sc4,sc4_2,,,
739.5106674,0.65,sc4,sc4_2,,,
740.523369,0.84,sc4,sc4_2,,,
742.5389722,2.4,sc4,sc4_2,,,
743.5246738,0.95,sc4,sc4_2,,,
743.5417738,1.11,sc4,sc4_2,,,
745.549477,3.18,sc4,sc4_2,,,
746.5611786,1.67,sc4,sc4_2,,,
751.5104865,0.32,sc4,sc4_2,,,
751.5473865,18.05,sc4,sc4_2,,,
751.5780866,1.76,sc4,sc4_2,,,
752.5509881,5.57,sc4,sc4_2,,,
753.5847898,0.92,sc4,sc4_2,,,
755.5609929,2.44,sc4,sc4_2,,,
755.5695929,2.13,sc4,sc4_2,,,
762.507504,0.92,sc4,sc4_2,,,
764.5236072,2.68,sc4,sc4_2,,,
767.533912,2.77,sc4,sc4_2,,,
767.542312,5.24,sc4,sc4_2,,,
768.5543136,2.8,sc4,sc4_2,,,
773.5803216,0.67,sc4,sc4_2,,,
774.5441232,5.67,sc4,sc4_2,,,
777.596028,0.6,sc4,sc4_2,,,
778.5575296,1.28,sc4,sc4_2,,,
779.5696312,1.6,sc4,sc4_2,,,
780.5559327,1.21,sc4,sc4_2,,,
793.5491534,1.79,sc4,sc4_2,,,
798.5673614,0.56,sc4,sc4_2,,,
807.5839758,0.99,sc4,sc4_2,,,
821.531798,0.51,sc4,sc4_2,,,
860.6854604,0.87,sc4,sc4_2,,,
453.2813836,0.47,sc2,sc2_1,,,
479.2974146,0.39,sc2,sc2_1,,,
480.3005158,0.4,sc2,sc2_1,,,
481.312817,1.2,sc2,sc2_1,,,
482.3162182,1.19,sc2,sc2_1,,,
483.3109194,0.71,sc2,sc2_1,,,
511.3509529,0.5,sc2,sc2_1,,,
526.2936708,0.74,sc2,sc2_1,,,
528.3091732,0.64,sc2,sc2_1,,,
600.3147592,0.37,sc2,sc2_1,,,
619.2889819,3.36,sc2,sc2_1,,,
620.2922831,1.05,sc2,sc2_1,,,
672.4974455,1.48,sc2,sc2_1,,,
673.5007467,0.49,sc2,sc2_1,,,
674.5040479,0.68,sc2,sc2_1,,,
678.4985526,0.4,sc2,sc2_1,,,
693.5089706,0.25,sc2,sc2_1,,,
699.5163777,0.75,sc2,sc2_1,,,
701.5320801,2.61,sc2,sc2_1,,,
702.5075813,0.75,sc2,sc2_1,,,
702.5440814,0.7,sc2,sc2_1,,,
704.5423837,1.06,sc2,sc2_1,,,
705.5455849,0.89,sc2,sc2_1,,,
706.5488861,0.35,sc2,sc2_1,,,
718.5388005,0.69,sc2,sc2_1,,,
721.500804,5.08,sc2,sc2_1,,,
721.5493041,1.09,sc2,sc2_1,,,
722.5521053,0.7,sc2,sc2_1,,,
723.5473065,1.68,sc2,sc2_1,,,
724.5505077,0.73,sc2,sc2_1,,,
725.5539088,0.67,sc2,sc2_1,,,
726.50731,0.64,sc2,sc2_1,,,
726.55741,0.24,sc2,sc2_1,,,
727.5383112,2.22,sc2,sc2_1,,,
728.5417124,1.21,sc2,sc2_1,,,
734.5526196,0.61,sc2,sc2_1,,,
736.528922,3.63,sc2,sc2_1,,,
737.4956231,1.14,sc2,sc2_1,,,
737.5231231,0.69,sc2,sc2_1,,,
738.5079243,1.42,sc2,sc2_1,,,
739.5022255,0.42,sc2,sc2_1,,,
739.5109255,0.59,sc2,sc2_1,,,
740.5234267,0.93,sc2,sc2_1,,,
742.5211291,0.74,sc2,sc2_1,,,
743.5337303,0.76,sc2,sc2_1,,,
743.5422303,1.33,sc2,sc2_1,,,
744.5548315,3.6,sc2,sc2_1,,,
745.5575327,1.82,sc2,sc2_1,,,
750.5076387,0.82,sc2,sc2_1,,,
751.5105399,0.36,sc2,sc2_1,,,
752.5423411,5.56,sc2,sc2_1,,,
756.5733459,1.01,sc2,sc2_1,,,
757.5763471,0.77,sc2,sc2_1,,,
764.5232554,3.11,sc2,sc2_1,,,
767.533659,2.54,sc2,sc2_1,,,
768.5460602,3.88,sc2,sc2_1,,,
768.5543602,2.79,sc2,sc2_1,,,
776.5231697,0.8,sc2,sc2_1,,,
776.5927698,1.22,sc2,sc2_1,,,
777.595971,0.5,sc2,sc2_1,,,
778.5387722,1.62,sc2,sc2_1,,,
778.5576722,1.19,sc2,sc2_1,,,
779.5698734,1.84,sc2,sc2_1,,,
780.5556746,1.07,sc2,sc2_1,,,
794.5532913,0.95,sc2,sc2_1,,,
798.5673961,0.55,sc2,sc2_1,,,
807.5850069,1.06,sc2,sc2_1,,,
821.5327235,0.55,sc2,sc2_1,,,
832.6555368,0.65,sc2,sc2_1,,,
859.6743691,1.07,sc2,sc2_1,,,
860.6857703,0.93,sc2,sc2_1,,,
861.6893715,0.52,sc2,sc2_1,,,
867.5390785,0.46,sc2,sc2_1,,,
870.5582821,2.1,sc2,sc2_1,,,
482.3071576,0.53,sc2,sc2_2,,,
483.3104592,0.67,sc2,sc2_2,,,
487.3329657,0.4,sc2,sc2_2,,,
512.2989054,1.37,sc2,sc2_2,,,
600.3234456,0.54,sc2,sc2_2,,,
664.4831478,0.63,sc2,sc2_2,,,
675.5076654,0.57,sc2,sc2_2,,,
677.4956686,0.72,sc2,sc2_2,,,
678.4988702,0.36,sc2,sc2_2,,,
698.5129021,1.67,sc2,sc2_2,,,
699.5164037,0.91,sc2,sc2_2,,,
701.5235069,0.8,sc2,sc2_2,,,
704.5232116,0.6,sc2,sc2_2,,,
714.5082275,0.67,sc2,sc2_2,,,
723.5557419,0.78,sc2,sc2_2,,,
725.5541451,0.69,sc2,sc2_2,,,
726.5072467,0.57,sc2,sc2_2,,,
726.5266467,6.5,sc2,sc2_2,,,
729.5452515,1.27,sc2,sc2_2,,,
736.4924626,2.43,sc2,sc2_2,,,
740.523769,0.72,sc2,sc2_2,,,
741.5178706,1.4,sc2,sc2_2,,,
742.5390722,2.47,sc2,sc2_2,,,
746.5526786,1.67,sc2,sc2_2,,,
746.5612786,1.56,sc2,sc2_2,,,
752.5233881,1.53,sc2,sc2_2,,,
752.5422881,5.5,sc2,sc2_2,,,
753.5259897,0.58,sc2,sc2_2,,,
753.5846898,0.7,sc2,sc2_2,,,
755.5329929,0.51,sc2,sc2_2,,,
756.5648945,0.97,sc2,sc2_2,,,
768.5460136,4.1,sc2,sc2_2,,,
770.5528168,4.02,sc2,sc2_2,,,
772.55962,1.45,sc2,sc2_2,,,
776.5236263,0.65,sc2,sc2_2,,,
776.5927264,0.86,sc2,sc2_2,,,
777.596428,0.41,sc2,sc2_2,,,
778.5386295,1.18,sc2,sc2_2,,,
778.5579296,1.43,sc2,sc2_2,,,
780.5729328,0.87,sc2,sc2_2,,,
798.5669614,0.41,sc2,sc2_2,,,
807.5854758,0.96,sc2,sc2_2,,,
821.532398,0.68,sc2,sc2_2,,,
832.6546157,0.43,sc2,sc2_2,,,
859.6741588,0.96,sc2,sc2_2,,,
861.689662,0.29,sc2,sc2_2,,,
867.5391713,0.56,sc2,sc2_2,,,
475.2697464,1.28,ko5,ko5_1,,,
476.273148,0.38,ko5,ko5_1,,,
502.2703895,0.51,ko5,ko5_1,,,
536.504644,5.79,ko5,ko5_1,,,
537.5079456,2.3,ko5,ko5_1,,,
538.5113472,2.13,ko5,ko5_1,,,
539.5147488,0.73,ko5,ko5_1,,,
540.5180504,0.95,ko5,ko5_1,,,
541.521252,0.35,ko5,ko5_1,,,
542.5247536,0.44,ko5,ko5_1,,,
564.5360886,0.88,ko5,ko5_1,,,
610.5528619,0.57,ko5,ko5_1,,,
618.5828747,0.52,ko5,ko5_1,,,
620.5987779,0.9,ko5,ko5_1,,,
638.5841066,0.8,ko5,ko5_1,,,
640.5151097,0.69,ko5,ko5_1,,,
642.5218129,0.37,ko5,ko5_1,,,
644.5986162,1.64,ko5,ko5_1,,,
645.6019178,0.74,ko5,ko5_1,,,
646.6057194,0.33,ko5,ko5_1,,,
646.6143194,4.1,ko5,ko5_1,,,
647.617621,2,ko5,ko5_1,,,
648.6211226,1.35,ko5,ko5_1,,,
648.6299226,2.38,ko5,ko5_1,,,
649.6244242,0.51,ko5,ko5_1,,,
649.6332242,1.12,ko5,ko5_1,,,
650.6278258,0.48,ko5,ko5_1,,,
650.6366258,0.98,ko5,ko5_1,,,
652.643229,0.38,ko5,ko5_1,,,
687.5446846,6.96,ko5,ko5_1,,,
688.5479862,3.06,ko5,ko5_1,,,
689.5512878,2.06,ko5,ko5_1,,,
690.5547894,0.67,ko5,ko5_1,,,
691.558091,0.83,ko5,ko5_1,,,
692.5614926,0.33,ko5,ko5_1,,,
693.5643942,0.32,ko5,ko5_1,,,
693.6151943,0.48,ko5,ko5_1,,,
701.5605069,0.32,ko5,ko5_1,,,
715.5760292,1.16,ko5,ko5_1,,,
716.5793308,0.37,ko5,ko5_1,,,
744.5662754,0.93,ko5,ko5_1,,,
745.569477,0.32,ko5,ko5_1,,,
754.5409913,1.69,ko5,ko5_1,,,
755.5454929,1.49,ko5,ko5_1,,,
757.5518961,0.98,ko5,ko5_1,,,
758.5552977,0.39,ko5,ko5_1,,,
765.5304088,1.58,ko5,ko5_1,,,
771.6383185,0.48,ko5,ko5_1,,,
772.5136199,0.52,ko5,ko5_1,,,
777.5397279,1.64,ko5,ko5_1,,,
782.5651359,1.16,ko5,ko5_1,,,
792.5584519,3.81,ko5,ko5_1,,,
793.5617535,3.16,ko5,ko5_1,,,
805.5710726,1.89,ko5,ko5_1,,,
806.5653742,0.66,ko5,ko5_1,,,
825.5396044,0.63,ko5,ko5_1,,,
827.5553076,1.43,ko5,ko5_1,,,
828.5586092,0.68,ko5,ko5_1,,,
829.5705108,1.26,ko5,ko5_1,,,
831.586714,0.99,ko5,ko5_1,,,
833.6021172,0.96,ko5,ko5_1,,,
836.612622,0.87,ko5,ko5_1,,,
854.5740507,0.51,ko5,ko5_1,,,
475.2699464,1.39,ko5,ko5_2,,,
476.273048,0.37,ko5,ko5_2,,,
536.504744,6.31,ko5,ko5_2,,,
537.5080456,2.34,ko5,ko5_2,,,
538.5114472,2.2,ko5,ko5_2,,,
540.5181504,1.13,ko5,ko5_2,,,
541.521552,0.41,ko5,ko5_2,,,
542.5245536,0.33,ko5,ko5_2,,,
564.5359886,0.77,ko5,ko5_2,,,
610.5529619,0.63,ko5,ko5_2,,,
618.5830747,0.63,ko5,ko5_2,,,
620.5986779,0.89,ko5,ko5_2,,,
638.5842066,0.93,ko5,ko5_2,,,
644.5987162,1.85,ko5,ko5_2,,,
646.6056194,0.41,ko5,ko5_2,,,
648.6300226,2.32,ko5,ko5_2,,,
649.6245242,0.56,ko5,ko5_2,,,
650.6367258,1.06,ko5,ko5_2,,,
652.643429,0.34,ko5,ko5_2,,,
689.5513878,2.11,ko5,ko5_2,,,
690.5548894,0.76,ko5,ko5_2,,,
691.558191,0.8,ko5,ko5_2,,,
692.5616926,0.23,ko5,ko5_2,,,
693.5647942,0.29,ko5,ko5_2,,,
693.6152943,0.45,ko5,ko5_2,,,
701.5603069,0.41,ko5,ko5_2,,,
744.5660754,0.82,ko5,ko5_2,,,
754.5413913,1.85,ko5,ko5_2,,,
755.5455929,1.56,ko5,ko5_2,,,
757.5515961,1,ko5,ko5_2,,,
758.5548977,0.51,ko5,ko5_2,,,
771.6385185,0.43,ko5,ko5_2,,,
772.5137199,0.59,ko5,ko5_2,,,
777.5396279,1.8,ko5,ko5_2,,,
782.5649359,1.09,ko5,ko5_2,,,
792.5582519,3.55,ko5,ko5_2,,,
793.5619535,2.8,ko5,ko5_2,,,
805.5711726,1.57,ko5,ko5_2,,,
806.5651742,0.66,ko5,ko5_2,,,
825.5395044,0.7,ko5,ko5_2,,,
828.5583092,0.73,ko5,ko5_2,,,
833.6023172,0.93,ko5,ko5_2,,,
836.612222,0.78,ko5,ko5_2,,,
854.5737507,0.63,ko5,ko5_2,,,
476.273248,0.24,ko6,ko6_1,,,
502.2702895,0.63,ko6,ko6_1,,,
538.5112472,2.13,ko6,ko6_1,,,
539.5146488,0.76,ko6,ko6_1,,,
541.521452,0.35,ko6,ko6_1,,,
618.5829747,0.53,ko6,ko6_1,,,
638.5840066,0.73,ko6,ko6_1,,,
640.5150097,0.82,ko6,ko6_1,,,
642.5217129,0.46,ko6,ko6_1,,,
645.6020178,0.76,ko6,ko6_1,,,
648.6209226,1.55,ko6,ko6_1,,,
648.6298226,2.69,ko6,ko6_1,,,
649.6242242,0.48,ko6,ko6_1,,,
650.6277258,0.35,ko6,ko6_1,,,
652.643329,0.37,ko6,ko6_1,,,
692.5611926,0.26,ko6,ko6_1,,,
716.5794308,0.43,ko6,ko6_1,,,
745.569677,0.48,ko6,ko6_1,,,
754.5410913,1.99,ko6,ko6_1,,,
755.5449929,1.73,ko6,ko6_1,,,
757.5511961,1.11,ko6,ko6_1,,,
758.5551977,0.47,ko6,ko6_1,,,
772.5138199,0.6,ko6,ko6_1,,,
806.5654742,0.94,ko6,ko6_1,,,
829.5708108,1.6,ko6,ko6_1,,,
831.586814,1.35,ko6,ko6_1,,,
833.6019172,1.23,ko6,ko6_1,,,
854.5744507,0.75,ko6,ko6_1,,,
541.521352,0.47,ko6,ko6_2,,,
542.5246536,0.5,ko6,ko6_2,,,
610.5527619,0.78,ko6,ko6_2,,,
648.6210226,1.85,ko6,ko6_2,,,
693.5646942,0.37,ko6,ko6_2,,,
693.6150943,0.7,ko6,ko6_2,,,
701.5608069,0.35,ko6,ko6_2,,,
744.5663754,1.04,ko6,ko6_2,,,
745.569777,0.33,ko6,ko6_2,,,
754.5415913,2.04,ko6,ko6_2,,,
757.5517961,0.96,ko6,ko6_2,,,
758.5549977,0.5,ko6,ko6_2,,,
782.5650359,1.31,ko6,ko6_2,,,
792.5585519,4.08,ko6,ko6_2,,,
793.5618535,3.23,ko6,ko6_2,,,
805.5709726,2.06,ko6,ko6_2,,,
806.5650742,0.88,ko6,ko6_2,,,
825.5397044,0.85,ko6,ko6_2,,,
828.5576092,0.7,ko6,ko6_2,,,
831.586614,1.11,ko6,ko6_2,,,
836.612322,0.95,ko6,ko6_2,,,
854.5741507,0.77,ko6,ko6_2,,,
475.2698464,1.3,ko7,ko7_1,,,
564.5358886,0.91,ko7,ko7_1,,,
620.5985779,1.08,ko7,ko7_1,,,
642.5220129,0.37,ko7,ko7_1,,,
650.6365258,1.17,ko7,ko7_1,,,
692.5613926,0.37,ko7,ko7_1,,,
693.6148943,0.52,ko7,ko7_1,,,
701.5606069,0.4,ko7,ko7_1,,,
715.5761292,1.16,ko7,ko7_1,,,
716.5792308,0.44,ko7,ko7_1,,,
745.569277,0.54,ko7,ko7_1,,,
755.5453929,1.32,ko7,ko7_1,,,
757.5514961,0.8,ko7,ko7_1,,,
765.5295088,1.44,ko7,ko7_1,,,
771.6386185,0.44,ko7,ko7_1,,,
772.5135199,0.38,ko7,ko7_1,,,
806.5658742,0.8,ko7,ko7_1,,,
825.5394044,0.65,ko7,ko7_1,,,
828.5587092,0.8,ko7,ko7_1,,,
829.5706108,1.28,ko7,ko7_1,,,
836.612422,0.93,ko7,ko7_1,,,
854.5743507,0.63,ko7,ko7_1,,,
856.5897539,1.32,ko7,ko7_1,,,
649.6243242,0.53,ko7,ko7_2,,,
649.6333242,1.38,ko7,ko7_2,,,
652.643529,0.4,ko7,ko7_2,,,
690.5546894,0.86,ko7,ko7_2,,,
691.557991,0.81,ko7,ko7_2,,,
693.5645942,0.31,ko7,ko7_2,,,
701.5609069,0.35,ko7,ko7_2,,,
716.5791308,0.43,ko7,ko7_2,,,
744.5661754,1.02,ko7,ko7_2,,,
754.5411913,1.53,ko7,ko7_2,,,
755.5451929,1.38,ko7,ko7_2,,,
758.5540977,0.42,ko7,ko7_2,,,
782.5653359,1.28,ko7,ko7_2,,,
792.5583519,3.25,ko7,ko7_2,,,
806.5656742,0.85,ko7,ko7_2,,,
825.5398044,0.6,ko7,ko7_2,,,
828.5581092,0.77,ko7,ko7_2,,,
833.6022172,1.06,ko7,ko7_2,,,
475.2698098,0.99,ko8,ko8_1,,,
476.273111,0.24,ko8,ko8_1,,,
502.2702421,0.22,ko8,ko8_1,,,
536.504583,5.41,ko8,ko8_1,,,
538.5112854,1.88,ko8,ko8_1,,,
539.5146866,0.67,ko8,ko8_1,,,
540.5179878,0.9,ko8,ko8_1,,,
541.521489,0.27,ko8,ko8_1,,,
542.5247902,0.34,ko8,ko8_1,,,
564.5359165,0.76,ko8,ko8_1,,,
610.5527715,0.74,ko8,ko8_1,,,
618.583081,0.49,ko8,ko8_1,,,
620.5985835,0.73,ko8,ko8_1,,,
638.5841049,0.83,ko8,ko8_1,,,
640.5152073,0.67,ko8,ko8_1,,,
642.5217096,0.39,ko8,ko8_1,,,
644.5986121,1.46,ko8,ko8_1,,,
645.6019133,0.64,ko8,ko8_1,,,
646.6061145,0.28,ko8,ko8_1,,,
646.6142145,3.79,ko8,ko8_1,,,
647.6176157,1.85,ko8,ko8_1,,,
648.6211169,1.32,ko8,ko8_1,,,
648.6298169,2.25,ko8,ko8_1,,,
649.6243181,0.46,ko8,ko8_1,,,
649.6333181,1.01,ko8,ko8_1,,,
650.6277193,0.4,ko8,ko8_1,,,
650.6367193,0.88,ko8,ko8_1,,,
652.6433217,0.24,ko8,ko8_1,,,
687.5446634,7.95,ko8,ko8_1,,,
688.5479646,3.34,ko8,ko8_1,,,
689.5513658,2.21,ko8,ko8_1,,,
690.554767,0.75,ko8,ko8_1,,,
691.5580682,0.92,ko8,ko8_1,,,
692.5613694,0.35,ko8,ko8_1,,,
693.6151707,0.48,ko8,ko8_1,,,
701.5606802,0.45,ko8,ko8_1,,,
715.5761969,1.12,ko8,ko8_1,,,
716.5794981,0.42,ko8,ko8_1,,,
744.5662316,1.24,ko8,ko8_1,,,
745.5696328,0.54,ko8,ko8_1,,,
754.5410435,1.73,ko8,ko8_1,,,
755.5449447,1.66,ko8,ko8_1,,,
757.5515471,1.03,ko8,ko8_1,,,
758.5556483,0.36,ko8,ko8_1,,,
771.6384639,0.43,ko8,ko8_1,,,
772.513865,0.49,ko8,ko8_1,,,
777.539571,1.79,ko8,ko8_1,,,
782.565377,1.19,ko8,ko8_1,,,
792.5584889,3.79,ko8,ko8_1,,,
793.5617901,3.13,ko8,ko8_1,,,
805.5710044,2.01,ko8,ko8_1,,,
806.5653056,0.86,ko8,ko8_1,,,
825.5396283,0.69,ko8,ko8_1,,,
827.5554307,1.42,ko8,ko8_1,,,
828.5582319,0.66,ko8,ko8_1,,,
829.5708331,1.47,ko8,ko8_1,,,
831.5866355,1.08,ko8,ko8_1,,,
833.6022379,1.23,ko8,ko8_1,,,
836.6121415,0.81,ko8,ko8_1,,,
854.574363,0.69,ko8,ko8_1,,,
475.2700098,1.22,ko8,ko8_2,,,
476.273511,0.21,ko8,ko8_2,,,
502.2705421,0.27,ko8,ko8_2,,,
536.504783,6.62,ko8,ko8_2,,,
537.5080842,2.44,ko8,ko8_2,,,
538.5114854,2.4,ko8,ko8_2,,,
539.5147866,0.82,ko8,ko8_2,,,
540.5181878,1.11,ko8,ko8_2,,,
541.521589,0.54,ko8,ko8_2,,,
542.5246902,0.39,ko8,ko8_2,,,
564.5362165,0.84,ko8,ko8_2,,,
610.5529715,0.8,ko8,ko8_2,,,
618.583181,0.61,ko8,ko8_2,,,
620.5986835,1.04,ko8,ko8_2,,,
640.5150073,0.67,ko8,ko8_2,,,
642.5219096,0.38,ko8,ko8_2,,,
644.5987121,1.88,ko8,ko8_2,,,
646.6057145,0.39,ko8,ko8_2,,,
646.6144145,4.28,ko8,ko8_2,,,
648.6300169,2.51,ko8,ko8_2,,,
649.6246181,0.58,ko8,ko8_2,,,
650.6366193,1.01,ko8,ko8_2,,,
652.6434217,0.46,ko8,ko8_2,,,
687.5447634,7.41,ko8,ko8_2,,,
689.5514658,2.09,ko8,ko8_2,,,
690.554967,0.72,ko8,ko8_2,,,
693.5645706,0.27,ko8,ko8_2,,,
701.5605802,0.39,ko8,ko8_2,,,
715.5760969,1.07,ko8,ko8_2,,,
716.5795981,0.42,ko8,ko8_2,,,
744.5663316,1.01,ko8,ko8_2,,,
745.5694328,0.39,ko8,ko8_2,,,
754.5412435,1.84,ko8,ko8_2,,,
755.5450447,1.69,ko8,ko8_2,,,
757.5511471,0.89,ko8,ko8_2,,,
758.5541483,0.47,ko8,ko8_2,,,
771.6386639,0.37,ko8,ko8_2,,,
772.513565,0.52,ko8,ko8_2,,,
777.539771,1.65,ko8,ko8_2,,,
782.565077,1.03,ko8,ko8_2,,,
792.5583889,3.7,ko8,ko8_2,,,
806.5651056,0.7,ko8,ko8_2,,,
825.5395283,0.76,ko8,ko8_2,,,
827.5552307,1.44,ko8,ko8_2,,,
828.5575319,0.71,ko8,ko8_2,,,
829.5706331,1.21,ko8,ko8_2,,,
831.5867355,0.99,ko8,ko8_2,,,
833.6020379,0.97,ko8,ko8_2,,,
836.6123415,0.73,ko8,ko8_2,,,
475.2697732,1.65,sc1,sc1_1,,,
476.273374,0.48,sc1,sc1_1,,,
502.2703947,4.51,sc1,sc1_1,,,
512.2987027,0.9,sc1,sc1_1,,,
536.504622,3.72,sc1,sc1_1,,,
537.5080228,1.65,sc1,sc1_1,,,
538.5114236,1.93,sc1,sc1_1,,,
539.5146244,0.45,sc1,sc1_1,,,
540.5180252,0.79,sc1,sc1_1,,,
620.598689,0.47,sc1,sc1_1,,,
644.5986081,1.17,sc1,sc1_1,,,
645.6020089,0.44,sc1,sc1_1,,,
646.6143097,3,sc1,sc1_1,,,
647.6176105,1.23,sc1,sc1_1,,,
648.6210113,1.09,sc1,sc1_1,,,
648.6298113,1.63,sc1,sc1_1,,,
649.6332121,0.58,sc1,sc1_1,,,
650.6367129,0.46,sc1,sc1_1,,,
687.5446423,8.27,sc1,sc1_1,,,
688.5479431,3.59,sc1,sc1_1,,,
689.5513439,2.74,sc1,sc1_1,,,
690.5546447,1.1,sc1,sc1_1,,,
691.5582455,1.09,sc1,sc1_1,,,
693.5647471,0.46,sc1,sc1_1,,,
715.5762646,1.15,sc1,sc1_1,,,
716.5793654,0.37,sc1,sc1_1,,,
744.5669877,1.54,sc1,sc1_1,,,
754.5431957,1.72,sc1,sc1_1,,,
755.5459965,1.8,sc1,sc1_1,,,
757.5525981,1.17,sc1,sc1_1,,,
758.5543989,0.4,sc1,sc1_1,,,
782.564818,0.63,sc1,sc1_1,,,
792.5584259,4.75,sc1,sc1_1,,,
793.5617267,3.38,sc1,sc1_1,,,
824.5427514,0.68,sc1,sc1_1,,,
825.5394522,0.64,sc1,sc1_1,,,
827.5549538,1.47,sc1,sc1_1,,,
829.5711554,1.03,sc1,sc1_1,,,
831.586357,0.57,sc1,sc1_1,,,
833.6020586,0.55,sc1,sc1_1,,,
475.2698732,1.42,sc1,sc1_2,,,
620.598589,0.57,sc1,sc1_2,,,
644.5988081,1.11,sc1,sc1_2,,,
646.6144097,3.01,sc1,sc1_2,,,
